	benignus [Clinical anchor / Course, prognosis, mechanism]	dekompenzált [Clinical anchor / Course, prognosis, mechanism]	gyógyszerrezisztens [Clinical anchor / Course, prognosis, mechanism]	iatrogén [Clinical anchor / Course, prognosis, mechanism]	idiopátiás [Clinical anchor / Course, prognosis, mechanism]	malignus [Clinical anchor / Course, prognosis, mechanism]	multifaktoriális [Clinical anchor / Course, prognosis, mechanism]	neurodegeneratív [Clinical anchor / Course, prognosis, mechanism]	terápiarezisztens [Clinical anchor / Course, prognosis, mechanism]	juvenilis [Clinical anchor / Diagnostic and procedural descriptors]	kontraindikált [Clinical anchor / Diagnostic and procedural descriptors]	patológiás [Clinical anchor / Diagnostic and procedural descriptors]	posztoperatív [Clinical anchor / Diagnostic and procedural descriptors]	szisztémás [Clinical anchor / Diagnostic and procedural descriptors]	szubklinikai [Clinical anchor / Diagnostic and procedural descriptors]	aranyos [Neutral/positive colloquial anchor / Core]	boldog [Neutral/positive colloquial anchor / Core]	békés [Neutral/positive colloquial anchor / Core]	csodálatos [Neutral/positive colloquial anchor / Core]	csodás [Neutral/positive colloquial anchor / Core]	elégedett [Neutral/positive colloquial anchor / Core]	fantasztikus [Neutral/positive colloquial anchor / Core]	isteni [Neutral/positive colloquial anchor / Core]	jó [Neutral/positive colloquial anchor / Core]	jókedvű [Neutral/positive colloquial anchor / Core]	kedves [Neutral/positive colloquial anchor / Core]	kellemes [Neutral/positive colloquial anchor / Core]	kitűnő [Neutral/positive colloquial anchor / Core]	kiváló [Neutral/positive colloquial anchor / Core]	mennyei [Neutral/positive colloquial anchor / Core]	nagyszerű [Neutral/positive colloquial anchor / Core]	nyugodt [Neutral/positive colloquial anchor / Core]	pazar [Neutral/positive colloquial anchor / Core]	pompás [Neutral/positive colloquial anchor / Core]	príma [Neutral/positive colloquial anchor / Core]	remek [Neutral/positive colloquial anchor / Core]	szép [Neutral/positive colloquial anchor / Core]	tökéletes [Neutral/positive colloquial anchor / Core]	vidám [Neutral/positive colloquial anchor / Core]	élvezetes [Neutral/positive colloquial anchor / Core]	borzalmas [Pejorative colloquial anchor / Core]	borzasztó [Pejorative colloquial anchor / Core]	bosszantó [Pejorative colloquial anchor / Core]	csúnya [Pejorative colloquial anchor / Core]	csüggesztő [Pejorative colloquial anchor / Core]	feszült [Pejorative colloquial anchor / Core]	fájdalmas [Pejorative colloquial anchor / Core]	fárasztó [Pejorative colloquial anchor / Core]	félelmetes [Pejorative colloquial anchor / Core]	förtelmes [Pejorative colloquial anchor / Core]	ideges [Pejorative colloquial anchor / Core]	idegesítő [Pejorative colloquial anchor / Core]	ijesztő [Pejorative colloquial anchor / Core]	iszonyú [Pejorative colloquial anchor / Core]	kellemetlen [Pejorative colloquial anchor / Core]	kínos [Pejorative colloquial anchor / Core]	rettenetes [Pejorative colloquial anchor / Core]	rossz [Pejorative colloquial anchor / Core]	rémes [Pejorative colloquial anchor / Core]	siralmas [Pejorative colloquial anchor / Core]	szomorú [Pejorative colloquial anchor / Core]	szörnyű [Pejorative colloquial anchor / Core]	unalmas [Pejorative colloquial anchor / Core]	undorító [Pejorative colloquial anchor / Core]	addikt [Target words / Addiction and dependency]	függő [Target words / Addiction and dependency]	toxikus [Target words / Contemporary loanwords]	depressziós [Target words / Depression]	depresszív [Target words / Depression]	hisztis [Target words / Hysteria, mania, paranoia]	mániás [Target words / Hysteria, mania, paranoia]	paranoiás [Target words / Hysteria, mania, paranoia]	abnormális [Target words / Insanity and madness]	beszámíthatatlan [Target words / Insanity and madness]	bolond [Target words / Insanity and madness]	dilis [Target words / Insanity and madness]	elmebeteg [Target words / Insanity and madness]	eszelős [Target words / Insanity and madness]	flúgos [Target words / Insanity and madness]	habókos [Target words / Insanity and madness]	hibbant [Target words / Insanity and madness]	tébolyult [Target words / Insanity and madness]	zakkant [Target words / Insanity and madness]	ütődött [Target words / Insanity and madness]	őrült [Target words / Insanity and madness]	bipoláris [Target words / Mood disorder]	autista [Target words / Neurodevelopmental]	hiperaktív [Target words / Neurodevelopmental]	kényszeres [Target words / Neurosis and compulsion]	megszállott [Target words / Neurosis and compulsion]	neurotikus [Target words / Neurosis and compulsion]	fóbiás [Target words / Panic and phobia]	pszichotikus [Target words / Psychotic spectrum]	szkizofrén [Target words / Psychotic spectrum]	traumatizált [Target words / Trauma]	traumás [Target words / Trauma]
fárasztó [Pejorative colloquial anchor / Core]	1.0666766314735312	1.0823526733351747	0.9039805136801735	0.9103025742350983	0.971773971544406	1.0307731710645238	1.0101546812903979	1.0080101121009017	0.9240988825721563	0.9819127911407933	0.8292349516323547	0.9245286498825445	0.9377703301733297	1.018328297385758	0.9480230133553652	0.7877297072710888	0.7104966798571417	0.8804301456147654	0.7688519592265104	0.8030595115557098	0.8275328111257055	0.7656291397970917	0.9320596381395501	0.6948449363786448	0.7124730400388586	0.8009418465470828	0.5584312815567503	0.8354663302296684	0.9000981661504073	0.8804790333860656	0.7746411562634357	0.7041159641893217	0.7647405046305589	0.7861506047591214	0.8080687843136176	0.7513998958937286	0.6975785697846422	0.8058109715780716	0.6518403521961322	0.5358394238434411	0.7928277043670342	0.7078984802679931	0.6085404566354509	0.7988742756220394	0.6758291091893254	0.7025018860199153	0.5923740334482152	0.0	0.7478907139825016	0.8303333789394194	0.659970812549505	0.538669206666323	0.7321074658602416	0.762429359398832	0.5842331027479057	0.576999962511599	0.7601225572724049	0.7356536087711303	0.7203124350157211	0.8016083645393306	0.6884778957032147	0.7558105842694592	0.4490696304957542	0.7574186231025407	0.9082040551088199	0.9519131030021353	0.8879280714579829	0.7960824787883624	0.7758711835888945	0.6958399963033481	0.8949959133605347	0.8284850163361572	0.9486890521769221	0.8867949564741595	0.8490175815136074	0.8581082355785355	0.9225170665231128	0.8858745302680852	0.8266595372623806	0.8899566811318155	0.9405950208633301	0.8655379502003836	0.9138810221325612	0.8421837387013985	0.8018490481858509	1.0626994041031697	1.0143301656390868	0.7831318405304145	0.7993199498894104	0.8582207860778686	0.8347416664063722	0.8917915461386092	0.9317298695063484	0.9135881203963961	0.9284786408653665	0.9407654300009742
félelmetes [Pejorative colloquial anchor / Core]	0.9462393814920591	0.9966053174323038	0.8285325052902751	0.9094217984871972	0.9480194391563741	0.9355833148087767	0.9413453870317722	0.9132464314829708	0.9246861844756515	0.892999222265896	0.9987882686492078	0.8453969777613618	1.0412294400566167	0.9732676458026293	0.9278210885717949	0.7729596684396673	0.761006084210027	0.8471334408718227	0.5320925594039438	0.5632582194189173	0.9530495800730405	0.5049694683465156	0.6914548164626272	0.7656475619636873	0.7122590823850006	0.8122369618150231	0.7574311341164136	0.7473664197599507	0.8219987594681698	0.7427314759240988	0.5996100742787094	0.795342143941011	0.6421180008076581	0.610541137893263	0.7545957344311696	0.6827226485508238	0.7091306621051447	0.6210162859903756	0.7056633537780739	0.729325823195593	0.4721144779130333	0.620939475883554	0.6991545940598021	0.6818224851237676	0.6419313598004754	0.7561333174127418	0.6284906608344247	0.7478907139825016	0.0	0.5454523793752668	0.6937545058020538	0.6334843027853788	0.3930990270191229	0.5193126793961305	0.6858343816973691	0.6780481694135814	0.4002444522118884	0.7681291949800564	0.5112381864754008	0.7092819465388738	0.6283770514169246	0.4664205308865893	0.6755446255072278	0.5292425495100661	0.9768900818996826	0.9936012464569867	0.8515253501731086	0.7775110449712037	0.7309966815677222	0.7619074243945618	0.8015863857999008	0.6515314065597033	0.7283519245050674	0.7226024145896643	0.735475246286977	0.7698477394769037	0.7478850356673783	0.510858221835577	0.7789085184222782	0.7063691837203765	0.76563953566922	0.49053277159638686	0.9708848806994758	0.6771981083083237	0.5166988619918593	0.8696919442526853	0.9906484094506259	0.8692168245212224	0.7792175906525765	0.6523957586036604	0.7428821944311821	0.8289107898465621	0.7790654455045534	0.8176429289137636	0.8381769804067581	0.8591614018254723
förtelmes [Pejorative colloquial anchor / Core]	0.9857846745309766	0.9068423920603267	0.8973747362885091	0.8993865642791411	0.9598155033226469	0.9661675762735789	0.931471081211593	0.9437012858707788	0.9024055125170466	0.9204914770978684	0.8933138077979751	0.8498842756048841	0.9912347924638244	0.9623686519899217	0.9408104019840922	0.719455579667325	0.7741921404512923	0.8188697419808425	0.619798875847387	0.6109430182347544	1.049121423385771	0.7183416270567387	0.8055196014282412	0.8490910551492633	0.7401091013815533	0.7778111666262825	0.822132302770427	0.8400425925862469	0.9407175587796982	0.7697248884126153	0.7082880093361932	0.8812009050492065	0.7341897530974624	0.6220823775336408	0.711365247760136	0.7931668037967555	0.6740766449336133	0.7556540811262686	0.7200364928626791	0.8618904288861715	0.47182185956240175	0.6374656064655679	0.7719974561551648	0.6330892229572619	0.6612881736757342	0.7983336878189554	0.6888581319442659	0.8303333789394194	0.5454523793752668	0.0	0.720156768267411	0.7165040214798823	0.5843594998956296	0.5707267702206964	0.7225001102542892	0.686227120162505	0.444577719687947	0.7616445629986429	0.4532966727464275	0.7278160134639712	0.678874721426477	0.46715391812586415	0.7618359043950059	0.49045699194703185	0.9408374514437322	0.9794389857529824	0.8743794411455892	0.7842185018009156	0.7104234800223604	0.7341759627128122	0.8050044965407148	0.7124524467166666	0.7454177375983728	0.7194487563464808	0.6745792748166421	0.7155149085717958	0.7075923476748471	0.5452328354336298	0.8985854683625619	0.7058908492064748	0.711855632757003	0.4677387342133099	0.9557475809141189	0.5839753044051166	0.5855841123052049	0.8955221544782579	1.0227998563986325	0.8948054325814696	0.7571701312592596	0.7585401546447671	0.7005263641147194	0.8137937985368149	0.8000222853397425	0.7926847823134948	0.8428047217861653	0.8803391837165422
ideges [Pejorative colloquial anchor / Core]	0.8803976314625237	0.9600233771360897	0.8301572788196243	0.8550556398116055	0.896374670022403	0.905360245196628	0.9384822191472574	0.9358642687793316	0.9171209158820717	0.9508555140962016	0.8780002968011391	0.7932975704532637	0.8445630922719778	0.9213723704505826	0.8849655522348495	0.7171790636866298	0.6387096200916291	0.894705056052857	0.9151131352269478	0.9050986279153687	0.6985989639465153	0.8360373731163837	0.9603838686179742	0.713913475810378	0.5717064764694851	0.7456655566004442	0.7492992366255274	0.8742063044764922	0.9398969007071604	0.9574321116386192	0.916128337665739	0.6814341517275221	0.8691148851020802	0.8988616223621214	0.8044663527501991	0.8181610457366488	0.8083799280394229	0.8312571479964377	0.6640134012921738	0.7703066340167417	0.7293258324836868	0.7620713823468037	0.6333108448086655	0.6234802368024756	0.7752449618395295	0.49860750688490296	0.6828669710194146	0.659970812549505	0.6937545058020538	0.720156768267411	0.0	0.5140636775997076	0.6506674011888565	0.7041158632274062	0.5981867616575192	0.6136242079965211	0.7167241489282172	0.6431589264126677	0.6771862294969968	0.7553059888218048	0.6322537385189688	0.6923572888522582	0.6110734016340017	0.6332961723433771	0.8180622364343063	0.8892490722578279	0.8284918285074498	0.5530027433322845	0.6379108208459245	0.48192469086453693	0.6704434576828475	0.5592039604311361	0.7637832432693743	0.6227202366385485	0.682836127519298	0.6774448642929161	0.6886380152588216	0.6425666221157418	0.7771858326980161	0.7460048305124608	0.7682306378833138	0.6815026705849525	0.8221665552401456	0.6037511265914945	0.6559857438596232	0.904462235207252	0.9238030586721528	0.6668717608802616	0.7077728047171046	0.8266596547476376	0.6376174694898091	0.6620884943114416	0.7249799239249723	0.7887350957314548	0.8716274786149434	0.7870900773494298
idegesítő [Pejorative colloquial anchor / Core]	0.9677058484523664	1.0328216764726341	0.7994835408247262	0.9023233251192655	0.9026213727978991	0.9332685605260487	0.9750720816056656	0.9379292864068849	0.9484138553263868	0.9237632315596684	0.7963805598165729	0.8007400014347028	0.950616283404313	0.9077650850112472	0.9286353941645337	0.6570424352273029	0.8093086433173972	0.969947120511949	0.7871207191872964	0.8008037782184063	0.8435941060832352	0.7230405422283042	0.9316893649200638	0.6772175610047311	0.6840360832216215	0.7458990440940141	0.6316346191243867	0.8926627090696448	0.9444334459619805	0.9871216881462019	0.8359310268742113	0.8085633407801488	0.7677446230159448	0.8739135453809336	0.7278115982997173	0.7445506543015774	0.7278735559420342	0.7389550338461792	0.6869180443301037	0.6031369511772451	0.6919964168654025	0.6632356271508058	0.37998257847014216	0.5964418978619714	0.7765021360309028	0.665177559618547	0.6408780151866151	0.538669206666323	0.6334843027853788	0.7165040214798823	0.5140636775997076	0.0	0.5428576898130051	0.7477155214820416	0.5163275700045942	0.5335378235258071	0.7181028911549621	0.654376932738393	0.5697517228762896	0.7240716983149149	0.651567433044846	0.6974286990163416	0.4803866946270753	0.5246102095420353	0.8208313443321029	0.9384769125613336	0.8194790784645909	0.7171901955795774	0.6657396757167906	0.6075101073811994	0.7434049235657836	0.6101840006869004	0.7151510653899681	0.7251862048037143	0.8057059154289827	0.6499345246035034	0.7285932788534352	0.7179349199837519	0.7463998759748853	0.7876252257150156	0.7986052450994567	0.7619841234299899	0.8287474295663998	0.6507568200242622	0.6533701961050153	0.9390355605158464	0.9657335662887616	0.7266632741525918	0.6977765090716577	0.7955544512549598	0.7167194164883878	0.7695311452710524	0.7622029904867839	0.8702540815958005	0.8729051407538715	0.8652271098652247
ijesztő [Pejorative colloquial anchor / Core]	0.9054119045488469	0.9420175931883072	0.8109978914190908	0.8727045349330504	0.9109983604951365	0.8553035645932981	0.8802038146340141	0.874506388805802	0.8763357467573762	0.8520396148944541	0.9492834980366839	0.6909476656959588	0.8917772562793682	0.8978182378847845	0.9010963325992233	0.7603759377929684	0.7935375085191345	0.8817060555941997	0.6542179117026734	0.66152993077689	0.9205457225473491	0.6249481741336559	0.7851377001212799	0.7745620366873069	0.7258972684146034	0.8247935755751984	0.7274041968934171	0.8489452632979538	0.9167002752824295	0.8412307937495483	0.7443086134899198	0.8109206626087677	0.7153928186910459	0.7164180465370917	0.8241947697019372	0.7696019935244602	0.7005519174004644	0.703340064660366	0.7051313598311975	0.7317437635393729	0.5267680154315129	0.6046960603645051	0.5722795936037524	0.6406522564270967	0.6573107218557214	0.7137598304533471	0.5320936717043419	0.7321074658602416	0.3930990270191229	0.5843594998956296	0.6506674011888565	0.5428576898130051	0.0	0.5521669071930664	0.5449410633159387	0.5990300239964024	0.46879758537415506	0.6980326109445973	0.5455025740943873	0.6683376710364393	0.5582371920502665	0.5233190619568404	0.6460112415667019	0.5434356567062963	0.8942821536050045	0.8674566795215217	0.7611824594440852	0.6791560011812902	0.6036785685201855	0.7416141432182326	0.734240744834461	0.5918865881129332	0.6397227886401808	0.6847304219168285	0.8296906602020045	0.7873741156815338	0.7683076822724636	0.5844893218141662	0.8245354496675494	0.7443535378443644	0.8418481563928193	0.5674097894987864	0.9230716220670383	0.698079823759771	0.6159019796983958	0.8095423047007738	0.9088872206236385	0.7749278701967406	0.6765303121899071	0.796288606941425	0.6910712716371192	0.7175786954485663	0.6855646395789836	0.793572317373459	0.8415357298048933	0.7817179545000184
iszonyú [Pejorative colloquial anchor / Core]	1.019710497341557	0.9876714270479334	0.9428073610487432	0.9177845209528628	0.9332220634602726	0.9843704336055522	0.9835148244909059	0.9887720161545561	0.9393675073501948	0.9577795119197698	0.967660614601753	0.9232224066588621	0.9229036267376527	0.9779563388023754	0.9766712078313817	0.8179309272992111	0.7653833136436503	0.9149911684749398	0.6702782989599879	0.6881963174081146	1.0169804613306077	0.6296812175964921	0.8360671741367535	0.7829884358769026	0.7655559114870366	0.8820492856031995	0.8442074215025004	0.886384121387592	0.9509747198643054	0.8137673633731439	0.7583548738417684	0.8523895257086408	0.7828812671345268	0.7592111227639109	0.7784631310126559	0.8064702163104183	0.7060765078870479	0.7806505215537214	0.7488891373821488	0.905497079327949	0.4598612675884749	0.40804248392201903	0.7746306363101488	0.6925474914399519	0.6634720562697984	0.7665385337427542	0.638636931799357	0.762429359398832	0.5193126793961305	0.5707267702206964	0.7041158632274062	0.7477155214820416	0.5521669071930664	0.0	0.7647996377769408	0.7540245735875526	0.326074141599521	0.7322590833175395	0.54799389268936	0.7680431629349898	0.7347906789460636	0.42551497036761543	0.7588401110921508	0.615996604142636	0.9552387885187346	0.9373133098701226	0.9046106672336132	0.774204808277218	0.7808003846829389	0.7975151873927503	0.8687171291452545	0.778159413358525	0.7794805936005825	0.8090825771337854	0.7187894050682971	0.7670943145899658	0.833712587243805	0.557571963001323	0.8758678832595497	0.8341383244932942	0.8334214519367446	0.5803211651226321	0.9736304103473062	0.7366529748122417	0.5505490847796635	0.9377185049312576	1.0073722201027437	0.8491411771347996	0.8162469037296038	0.8448881049556125	0.7819140676521485	0.8292934394813356	0.8397307067004165	0.8907233657387654	0.7715138990958672	0.8500282691816989
kellemetlen [Pejorative colloquial anchor / Core]	0.8538571769767034	0.8913029268857278	0.8131323410824594	0.7384118644742073	0.9124580004924823	0.8509048252397331	0.9265034492146453	0.8482629092025423	0.867973670457849	0.8892025826392249	0.8430586066923127	0.7046319819149118	0.8002421840088805	0.8117164214061083	0.7983565695725594	0.82843522038064	0.7871449453344176	0.8975568415555457	0.8285322365183666	0.7927926972774432	0.8657506056182741	0.8155288290067677	0.9412338470637819	0.6286996691863178	0.7537213474657373	0.7322493711310315	0.4274982118578107	0.813524636918517	0.8630403782398235	0.9356177451937798	0.8455155704212399	0.7729999488407835	0.8511412616636544	0.8864344014129892	0.8093939823732068	0.7652774566187243	0.7861096634552827	0.8544886339667377	0.735494805364995	0.681054815913158	0.6311857702764292	0.6859116932512113	0.4526405422408907	0.6827987977365343	0.6971433982112429	0.6085047172039038	0.4349196988387867	0.5842331027479057	0.6858343816973691	0.7225001102542892	0.5981867616575192	0.5163275700045942	0.5449410633159387	0.7647996377769408	0.0	0.304680135881225	0.6756029157609439	0.52500859343024	0.6499408563229961	0.6956426459669438	0.606841057378997	0.6070513848368009	0.6633448467558687	0.6244419139783418	0.8529974894183293	0.8645316837692476	0.6585149491959935	0.6858769782937071	0.5939065052727011	0.7202455050586132	0.7168192561160658	0.6802778899485328	0.6857076320316768	0.7459516325238955	0.9077845288131713	0.8593939322707358	0.8466589475604656	0.8117129319743134	0.863432889914351	0.8760544072685089	0.9530212330348768	0.8262132693175939	0.9504568507066988	0.780569235657758	0.848275140903515	0.8798650954912031	1.0027403509981816	0.7669913557098312	0.6808637945701255	0.90201673223705	0.6864230790936345	0.732125000645208	0.7018272185139641	0.8447453725407529	0.8502022950891442	0.6899097133872338
kínos [Pejorative colloquial anchor / Core]	0.9965643066385906	0.9497548524798204	0.9443431437324277	0.8799063431129294	0.9533922343054883	1.0034407433452945	0.9985121377227006	0.9812030813153694	0.9623714796395669	1.0103260654612227	0.8882374558156112	0.8259909318049863	0.9415277907303864	1.052365034292075	0.9546627262368785	0.8357588099639176	0.7518479699091863	0.8497566694562126	0.8427151069427226	0.8027957653054545	0.8615340316761823	0.80859569030559	0.9481565503907292	0.7573551028422182	0.7358940049766416	0.7759410718396202	0.6294260266350373	0.8244352405333536	0.9025244974135018	0.950065680580537	0.7927015011609608	0.803298922928538	0.7604599144248603	0.8373170466202327	0.8369578090271373	0.785783366623285	0.7917705801278957	0.8264288484824526	0.7621202062814343	0.6809376313630846	0.5840718499747831	0.6866968178893784	0.48652159590559907	0.6763343564203351	0.644744168994394	0.5172951348924177	0.4473697384037154	0.576999962511599	0.6780481694135814	0.686227120162505	0.6136242079965211	0.5335378235258071	0.5990300239964024	0.7540245735875526	0.304680135881225	0.0	0.6316982276496653	0.6343543124543709	0.6047441523806873	0.6315318604254949	0.5377883348025144	0.5551699910213097	0.5676687038769943	0.5942272654442087	0.9482684680463581	0.9209797879663107	0.8842815105696924	0.7721114068992905	0.7055398445260135	0.7444268564106045	0.7755177417935997	0.6431057485225447	0.8162487032621238	0.7172131013188084	0.8242997432842878	0.7725994028413057	0.7990650888316838	0.6880855707664217	0.8684741920018597	0.8026213284513537	0.8544663276607447	0.6940604193597771	0.9157739058806174	0.799292605897184	0.753148523708042	0.952918207759786	1.0719377900153078	0.8556604564813766	0.761376628688982	0.8332747118424486	0.7537597145507142	0.8406810947141321	0.8244514339815838	0.9057354676435949	0.8800361054195777	0.854882334374626
rettenetes [Pejorative colloquial anchor / Core]	1.029337993091655	0.984488480626764	0.896236316294337	0.8502094538650733	0.9454283061008009	0.9708101422370621	0.9420543781312809	0.9508275867364115	0.9083054288761121	0.9832565007225891	0.9821127444152485	0.8506630822797566	0.9576871308926167	0.9824148262257336	0.9475261570538526	0.767973384640407	0.7031037859421168	0.8490360705750013	0.5508717598050955	0.5536411980702167	1.01062736653842	0.5815193306379692	0.7124182330721919	0.7897650436739938	0.7724139821527927	0.8051855410719977	0.8031334997294374	0.8362802403456416	0.9336398079940069	0.687806657977282	0.6525291304511636	0.8033790590045942	0.7489466831509481	0.6522036904189463	0.7780033677984799	0.7668493068722824	0.6825179741746863	0.7497056263037686	0.7300959637096377	0.8825268359026385	0.2900017356996505	0.4048453849416198	0.7288948790356102	0.6484884005212519	0.5754116778694447	0.7337214399117885	0.5400449446077917	0.7601225572724049	0.4002444522118884	0.444577719687947	0.7167241489282172	0.7181028911549621	0.46879758537415506	0.326074141599521	0.6756029157609439	0.6316982276496653	0.0	0.677114447739228	0.403036066897445	0.5898843650868133	0.5484306107359115	0.24629756272970627	0.7380569442763311	0.5256078868127563	0.9678692856904019	0.9464160250596941	0.9102072860737935	0.7474338992374187	0.7236675092251634	0.7826584702914272	0.819384894910644	0.7164859183379801	0.730604925051592	0.7302499715291436	0.6790581412017616	0.7624769757144532	0.7559992241112032	0.5050837208399821	0.8954238140795734	0.7960015753049606	0.7899403140860684	0.47267384177240135	0.9786667632442039	0.732602785325014	0.5325371694919878	0.8638561580182844	1.0015263898146434	0.8597284188691969	0.7859390582024299	0.7832732447272868	0.7320383277939755	0.7979526361818738	0.8042999385817857	0.8339893138907908	0.7556884759955015	0.8535677731804487
rossz [Pejorative colloquial anchor / Core]	0.9868383737119228	0.9618914514445338	0.8576745457302865	0.8401514664689561	0.9540353133378814	0.9187576719583703	1.0119855538697056	0.9641092819559194	0.962894062923196	0.9919992262046884	0.8476464760884419	0.8183347811299249	0.922929351327587	0.9243868479468892	0.8688026961368281	0.8166601591525235	0.7858378256887432	0.8694914727875486	0.8664926949329919	0.819121913489737	0.8400603286038997	0.7920368468729242	0.8324224831162619	0.322060179967235	0.7913108262204936	0.8532256750742624	0.6544855110101316	0.6961675911709848	0.7057095567520568	0.9082946794392348	0.7919155243065787	0.7564720931980986	0.8387598238389072	0.879489567570831	0.7453261837025577	0.6916012142076031	0.7101229174596286	0.6804083765031452	0.7821074749759362	0.8368061140268022	0.6153495470417909	0.6671215706791909	0.6886208525669409	0.6094376351773976	0.7470657332795394	0.6772031885757244	0.7096018794205512	0.7356536087711303	0.7681291949800564	0.7616445629986429	0.6431589264126677	0.654376932738393	0.6980326109445973	0.7322590833175395	0.52500859343024	0.6343543124543709	0.677114447739228	0.0	0.5959331042454543	0.5525546953759699	0.6145965910606312	0.6132643787882273	0.7333147788172549	0.6762087029294532	0.8802340305233651	0.8572713121978728	0.7840335930163846	0.6758805006324065	0.632355371615199	0.7149574920544275	0.7803825573477338	0.6475401330598256	0.7307414248574104	0.7223487007648626	0.7818103251759774	0.8192427536758686	0.7713275267571127	0.7855636780833547	0.8706337702798118	0.8918525631422138	0.8533841137702103	0.8047424927608363	0.9449486580103285	0.8408884179670617	0.7809792659450885	0.8708419295921762	0.95717341482208	0.7690694968350271	0.7032036640488861	0.8766476084189497	0.6952803398134821	0.8463757838692182	0.7692339082798886	0.853774598048001	0.9120827844745192	0.8584884709628782
rémes [Pejorative colloquial anchor / Core]	1.0171290691190238	0.9694647865599509	0.851670287450444	0.9002461742199386	0.9404346536274921	0.989273442433665	0.9736052827950822	0.9381432012391255	0.9287281238483922	0.9387740088451995	0.8921756432574214	0.8527807067348726	1.011531361594298	1.0333418737753148	0.9555879239193266	0.6493150873013268	0.7085186961724002	0.8521317407759579	0.6041667123659031	0.6107670061737547	0.9942437815890445	0.6139665838135546	0.8504433605938841	0.6969785602653842	0.666447926465227	0.7360793593303351	0.7284740856539746	0.8202455941075912	0.9154123380900353	0.8380787954665252	0.6650830796677027	0.8025693521058561	0.7192833930562201	0.6221421710399513	0.7042043659561675	0.7242484423220967	0.642740599984856	0.7411243784282877	0.6130103786435745	0.7962067535364973	0.41214895681937325	0.5378607240805962	0.6617490063744046	0.5730363500983708	0.6229587765403903	0.7233196478881855	0.6233145756742251	0.7203124350157211	0.5112381864754008	0.4532966727464275	0.6771862294969968	0.5697517228762896	0.5455025740943873	0.54799389268936	0.6499408563229961	0.6047441523806873	0.403036066897445	0.5959331042454543	0.0	0.6289813731024554	0.5287214071275064	0.3873566718321181	0.5911036622212413	0.4733893332753554	0.9372842936524473	0.9679496933042178	0.905589446874207	0.7091731191827917	0.6834560712214447	0.6453577147522648	0.7738879401802418	0.6631161288401847	0.7190616698492789	0.6893739553311272	0.5978061674256031	0.6676152665804735	0.6675918127976281	0.5664552757881247	0.8184839419078546	0.7251284652401265	0.6962231688710636	0.5087788255507859	0.8669397097597022	0.6357060950553823	0.5421622000492261	0.9214453882748483	0.9742930888805206	0.8358008485006582	0.7856088440348568	0.7922073497210897	0.7329192612109103	0.8206801668914887	0.7649257472405283	0.8041929992710699	0.8255530617174834	0.8595790200346425
siralmas [Pejorative colloquial anchor / Core]	1.0471327740757252	0.9966376409320633	0.9447615394345517	0.9370515652169844	1.0006992368130658	0.9994846706501281	1.01391852316606	1.051043565437573	0.9601912467403382	1.0053134628698264	0.9558239676317044	0.8935521804400746	0.9883088045256537	1.0978744354287484	0.9850536561429207	0.8361900392307755	0.7989823153353943	0.9216533024778857	0.76181665258945	0.7208262000584784	0.8240662233414413	0.7295411625633567	0.9611816424734008	0.687516545442016	0.8203228059683862	0.8685803971091068	0.775587565653181	0.695248224640657	0.7497255412219057	0.9259320475063388	0.7050587359433929	0.8296438443392374	0.707832531183999	0.7410243140030643	0.7803023137305826	0.6921875257071601	0.7174796171046476	0.7820857534337627	0.7998834766416543	0.8016742705016094	0.5662285676498543	0.6719217743843819	0.7107338601154007	0.7128533001345518	0.7228214506651458	0.6609164895993553	0.768056511044916	0.8016083645393306	0.7092819465388738	0.7278160134639712	0.7553059888218048	0.7240716983149149	0.6683376710364393	0.7680431629349898	0.6956426459669438	0.6315318604254949	0.5898843650868133	0.5525546953759699	0.6289813731024554	0.0	0.4880462022181433	0.5957772063121549	0.7251897563389467	0.6935029765058087	0.9514875963235763	0.925013820453215	0.983809685637601	0.7382916143869265	0.7217029209185768	0.8240130383060807	0.855412467743906	0.776656649906149	0.79843803686957	0.724396532694129	0.8799038590646973	0.8318062988407515	0.8759021580206281	0.7918093330787879	0.9168128506754792	0.8654094138282781	0.8501097387591932	0.7809717573063667	0.9111449426182235	0.8899304429983442	0.8443217486309768	0.9753982677815944	0.9684532622172305	0.8867563752016849	0.8769881879567493	0.8107019674569514	0.8093296355535636	0.9253296975638345	0.7950376792812832	0.8608458718510448	0.8828635190733746	0.9178144097600177
